Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-29 00:00:00+05:30,2875.830537430849,2923.1732407376535,2875.830537430849,2911.044189453125,1862723,0.0,0.0
2024-01-30 00:00:00+05:30,2924.6897188544062,2939.3620753035084,2886.5905477031474,2889.573974609375,1273188,0.0,0.0
2024-01-31 00:00:00+05:30,2901.214072655244,2906.985104248966,2883.6561997815697,2893.2421875,1771244,0.0,0.0
2024-02-01 00:00:00+05:30,2896.32332440286,2907.9145821665375,2856.1699255886842,2865.36474609375,3006472,0.0,0.0
2024-02-02 00:00:00+05:30,2885.56354677796,2897.643882912205,2860.1804168992376,2872.162841796875,1881911,0.0,0.0
2024-02-05 00:00:00+05:30,2885.563442751333,2900.235799239899,2848.3934729802986,2853.626708984375,923435,0.0,0.0
2024-02-06 00:00:00+05:30,2866.978398974908,2882.628912241233,2839.2475502579864,2866.929443359375,1471312,0.0,0.0
2024-02-07 00:00:00+05:30,2892.410560414191,2937.3568316418027,2871.918216819435,2916.032958984375,1134012,0.0,0.0
2024-02-08 00:00:00+05:30,2934.227005772339,2934.227005772339,2856.023386857864,2865.609375,1633654,0.0,0.0
2024-02-09 00:00:00+05:30,2866.0004832109425,2894.3670408946,2846.9753741812415,2887.177490234375,1144765,0.0,0.0
2024-02-12 00:00:00+05:30,2887.177092545222,2900.1866287628486,2856.2674737839816,2889.2802734375,614469,0.0,0.0
2024-02-13 00:00:00+05:30,2900.187006172004,2916.1310155447804,2881.3574809563274,2906.69189453125,717118,0.0,0.0
2024-02-14 00:00:00+05:30,2905.02869755232,2915.6907533070084,2871.9182227537485,2911.38671875,750339,0.0,0.0
2024-02-15 00:00:00+05:30,2914.908221563188,2958.43621346237,2902.632301928919,2950.659912109375,1068730,0.0,0.0
2024-02-16 00:00:00+05:30,2968.70688416684,2968.70688416684,2934.471384678919,2942.19873046875,1179473,0.0,0.0
2024-02-19 00:00:00+05:30,2942.198541162289,2952.7626852289955,2922.2442325535267,2932.61279296875,560700,0.0,0.0
2024-02-20 00:00:00+05:30,2932.612861719657,2951.1978463958626,2907.180777425901,2945.86669921875,729371,0.0,0.0
2024-02-21 00:00:00+05:30,2946.2582885119823,2960.637150841215,2918.331854145458,2936.232177734375,927130,0.0,0.0
2024-02-22 00:00:00+05:30,2917.8429427466185,2961.0774434494683,2868.0548365313307,2951.491455078125,2615821,0.0,0.0
2024-02-23 00:00:00+05:30,2933.493024746185,2939.3619671097986,2901.4094253968556,2920.72802734375,1650523,0.0,0.0
2024-02-26 00:00:00+05:30,2856.2187238571983,2866.0002948293118,2785.595829200114,2805.794677734375,3524491,0.0,0.0
2024-02-27 00:00:00+05:30,2792.6386926278506,2807.3110500322,2787.84581806559,2797.08935546875,1296180,0.0,0.0
2024-02-28 00:00:00+05:30,2787.8942044506925,2796.9421571109942,2724.6564470561675,2733.313232421875,2472196,0.0,0.0
2024-02-29 00:00:00+05:30,2724.1675724933907,2776.0098997257605,2716.0977762732578,2760.261474609375,2284424,0.0,0.0
2024-03-01 00:00:00+05:30,2771.0210253243686,2783.7860226524867,2753.5610651789943,2769.896240234375,978174,0.0,0.0
2024-03-04 00:00:00+05:30,2797.5291770355125,2798.4583784760994,2766.2281512784716,2769.896240234375,971299,0.0,0.0
2024-03-05 00:00:00+05:30,2772.0972215369366,2772.928750595132,2743.730665635535,2758.794189453125,736381,0.0,0.0
2024-03-06 00:00:00+05:30,2766.179407783163,2776.988091830309,2717.07596762298,2765.543701171875,1723066,0.0,0.0
2024-03-07 00:00:00+05:30,2763.2937738294486,2830.786612907053,2763.2937738294486,2807.848876953125,1564364,0.0,0.0
2024-03-11 00:00:00+05:30,2832.3027197089245,2833.2808767678416,2790.7800003194693,2814.01123046875,866546,0.0,0.0
2024-03-12 00:00:00+05:30,2817.092660798882,2836.5578930361016,2802.8604261572236,2813.32666015625,663186,0.0,0.0
2024-03-13 00:00:00+05:30,2815.7232155212046,2824.184179189315,2773.07546904553,2797.676025390625,955841,0.0,0.0
2024-03-14 00:00:00+05:30,2797.5293838193666,2834.748310271269,2778.9443984023846,2829.074951171875,1381741,0.0,0.0
2024-03-15 00:00:00+05:30,2831.764916476416,2833.6722751352618,2787.74784523585,2804.91455078125,1356226,0.0,0.0
2024-03-18 00:00:00+05:30,2803.3980366170626,2803.3980366170626,2755.7128815978435,2784.323974609375,940424,0.0,0.0
2024-03-19 00:00:00+05:30,2777.9661233321626,2777.9661233321626,2739.817996990629,2753.610107421875,1199135,0.0,0.0
2024-03-20 00:00:00+05:30,2753.6100525788056,2775.080552420289,2736.443348305445,2763.19580078125,818910,0.0,0.0
2024-03-21 00:00:00+05:30,2782.85697459982,2783.248141920194,2744.7088473557455,2759.52783203125,1167680,0.0,0.0
2024-03-22 00:00:00+05:30,2759.527757459599,2792.7850982608375,2746.6650873493313,2779.433349609375,1652689,0.0,0.0
2024-03-26 00:00:00+05:30,2758.4031581414415,2782.025557749175,2748.621586658671,2753.169921875,1372390,0.0,0.0
2024-03-27 00:00:00+05:30,2756.3976650060517,2780.7539193104612,2756.153125738786,2768.673583984375,1156231,0.0,0.0
2024-03-28 00:00:00+05:30,2773.1246999785785,2805.3549329141783,2757.425228690749,2784.569091796875,1864623,0.0,0.0
2024-04-01 00:00:00+05:30,2798.4585357840074,2823.401542086254,2790.0465279236687,2808.2890625,558086,0.0,0.0
2024-04-02 00:00:00+05:30,2811.272561406043,2829.221601547265,2793.616777358985,2811.419189453125,562473,0.0,0.0
2024-04-03 00:00:00+05:30,2782.8568289517325,2821.542988342496,2782.8568289517325,2806.675048828125,816676,0.0,0.0
2024-04-04 00:00:00+05:30,2807.310872585835,2878.9608800481737,2788.9704269896733,2854.555908203125,1831347,0.0,0.0
2024-04-05 00:00:00+05:30,2860.1316067390585,2863.799696179986,2817.092690632178,2820.46728515625,1155672,0.0,0.0
2024-04-08 00:00:00+05:30,2844.4810812964647,2845.41028285649,2811.0281534802125,2828.83056640625,570695,0.0,0.0
2024-04-09 00:00:00+05:30,2829.808729744099,2852.7464679183972,2782.8571849712966,2794.74169921875,1017670,0.0,0.0
2024-04-10 00:00:00+05:30,2820.320397345162,2835.775327194423,2795.572975101407,2833.4765625,740495,0.0,0.0
2024-04-12 00:00:00+05:30,2826.873990765677,2829.808462036368,2782.856921705312,2792.1494140625,1766311,0.0,0.0
2024-04-15 00:00:00+05:30,2768.3802361742187,2791.1713448557684,2750.9202748485886,2782.27001953125,884519,0.0,0.0
2024-04-16 00:00:00+05:30,2765.885805623186,2779.384421254131,2758.402999392668,2768.1845703125,911249,0.0,0.0
2024-04-18 00:00:00+05:30,2792.638459614104,2796.7466715829582,2738.9377315180564,2746.37158203125,1732434,0.0,0.0
2024-04-19 00:00:00+05:30,2729.058263337025,2760.457201244808,2705.729121369217,2747.203125,1337807,0.0,0.0
2024-04-22 00:00:00+05:30,2784.422125179301,2784.422125179301,2752.5830634834483,2779.77587890625,676040,0.0,0.0
2024-04-23 00:00:00+05:30,2789.7040576310824,2815.087186691219,2781.878800807433,2812.103759765625,929062,0.0,0.0
2024-04-24 00:00:00+05:30,2819.978048024977,2820.1249148791007,2797.5293896701464,2805.110107421875,718441,0.0,0.0
2024-04-25 00:00:00+05:30,2802.420259581098,2807.2131341354066,2767.2555574885973,2798.94775390625,1594152,0.0,0.0
2024-04-26 00:00:00+05:30,2807.310846912153,2815.3316872846112,2775.0806185741635,2782.025390625,625507,0.0,0.0
2024-04-29 00:00:00+05:30,2782.0253236301846,2811.1744519574013,2776.9879102636355,2805.550048828125,566219,0.0,0.0
2024-04-30 00:00:00+05:30,2792.6384001237384,2848.3933524204294,2792.6384001237384,2813.081787109375,1290649,0.0,0.0
2024-05-02 00:00:00+05:30,2812.299720212527,2922.7335670313487,2812.299720212527,2910.40869140625,2493406,0.0,0.0
2024-05-03 00:00:00+05:30,2917.8916823067084,2931.536926545567,2845.7036381557195,2865.755859375,1594445,0.0,0.0
2024-05-06 00:00:00+05:30,2885.5634714022863,2894.366885382836,2847.610927813452,2868.103271484375,768806,0.0,0.0
2024-05-07 00:00:00+05:30,2882.628675854333,2903.1210172203982,2840.567924900232,2849.371337890625,629534,0.0,0.0
2024-05-08 00:00:00+05:30,2836.655550839646,2841.546336272128,2759.381141006428,2781.194091796875,1652877,0.0,0.0
2024-05-09 00:00:00+05:30,2766.2281872011977,2791.611315344103,2644.741127165606,2650.903564453125,3547959,0.0,0.0
2024-05-10 00:00:00+05:30,2640.046163082854,2731.6017683742816,2611.7775168079056,2710.718017578125,2478584,0.0,0.0
2024-05-13 00:00:00+05:30,2710.7179177978073,2831.764861353054,2693.9426187191652,2816.35888671875,2748823,0.0,0.0
