Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-29 00:00:00-05:00,49.06193032429031,49.582455481845315,49.05246780590724,49.487815856933594,13492400,0.0,0.0
2024-01-30 00:00:00-05:00,49.497284504618385,49.61085279062979,49.21336198445452,49.44050216674805,14322100,0.0,0.0
2024-01-31 00:00:00-05:00,49.07139468186838,49.15657179158947,47.386784745462755,47.49089050292969,29311800,0.0,0.0
2024-02-01 00:00:00-05:00,47.5382103171591,47.75588435083069,47.15018206404532,47.49089050292969,20635700,0.0,0.0
2024-02-02 00:00:00-05:00,47.453033207438004,47.68017337011772,46.960899196857284,47.49089050292969,20533100,0.0,0.0
2024-02-05 00:00:00-05:00,47.26375703787414,47.46250606223451,46.620197364399914,46.8568000793457,19602000,0.0,0.0
2024-02-06 00:00:00-05:00,47.61392632097474,47.897848825046324,47.121792295791096,47.30160903930664,19265800,0.0,0.0
2024-02-07 00:00:00-05:00,47.60445599707487,47.65177580853885,46.80947088956131,47.10285949707031,16794400,0.0,0.0
2024-02-08 00:00:00-05:00,47.22590024442991,47.311077360624886,46.89465429910693,47.27322006225586,19599000,0.0,0.0
2024-02-09 00:00:00-05:00,47.25429392112336,47.5666076235674,46.97037138882764,47.44357681274414,24076900,0.0,0.0
2024-02-12 00:00:00-05:00,47.34893462357349,47.509826348653874,46.87572918904561,47.31108093261719,19046300,0.0,0.0
2024-02-13 00:00:00-05:00,46.96090304625921,47.26375421447672,46.50662629393295,46.97983169555664,23633700,0.0,0.0
2024-02-14 00:00:00-05:00,46.91358235081539,47.64231908892018,46.894653701871945,47.585533142089844,31176400,0.0,0.0
2024-02-15 00:00:00-05:00,45.67378429313584,47.02715204591868,45.60753582498038,46.43091583251953,42766500,0.0,0.0
2024-02-16 00:00:00-05:00,46.1375277547978,46.4498450602218,45.796819279888275,45.844139099121094,24912300,0.0,0.0
2024-02-20 00:00:00-05:00,45.39932963818123,45.87253506326872,45.28575773676519,45.69271469116211,26402500,0.0,0.0
